driver_id,driver_type,day,duty_id,duty_start,duty_end,tour_ids,work_min,hours,days_worked
D_PT468,PT,2,P_ae0350a7efff,270,825,T_2_270_1|T_2_555_4,540,22.5,2
D_PT468,PT,4,T_149fd5215b77,285,1110,T_4_285_5|T_4_570_2|T_4_840_3,810,22.5,2
D_PT469,PT,2,P_b270b1e9cb35,285,840,T_2_285_2|T_2_570_6,540,13.5,2
D_PT469,PT,4,S_9f97b68c7100,1170,1439,T_4_1170_2,269,13.5,2
D_PT470,PT,2,P_a3d1ef17d169,315,855,T_2_315_1|T_2_585_7,540,13.5,2
D_PT470,PT,4,S_bbe38f13f216,975,1245,T_4_975_6,270,13.5,2
D_PT471,PT,2,P_a6a14bede551,330,870,T_2_330_2|T_2_600_5,540,13.5,2
D_PT471,PT,4,S_eac9985e0bff,720,990,T_4_720_1,270,13.5,2
D_PT472,PT,2,P_0fd41b57c216,330,870,T_2_330_5|T_2_600_1,540,13.5,2
D_PT472,PT,4,S_ab86de1e02bb,435,705,T_4_435_1,270,13.5,2
D_PT473,PT,2,P_a05b5c37cf02,330,870,T_2_330_7|T_2_600_7,540,22.5,2
D_PT473,PT,4,T_7fcb7109a31a,375,1215,T_4_375_2|T_4_675_5|T_4_945_10,810,22.5,2
D_PT474,PT,2,P_7f83fffe568f,345,900,T_2_345_2|T_2_630_12,540,22.5,2
D_PT474,PT,4,T_69d0505be0fb,300,1125,T_4_300_3|T_4_585_4|T_4_855_3,810,22.5,2
D_PT475,PT,2,P_4609df7dc1ca,360,900,T_2_360_4|T_2_630_15,540,22.5,2
D_PT475,PT,4,T_559136f86139,300,1125,T_4_300_5|T_4_585_5|T_4_855_4,810,22.5,2
D_PT476,PT,2,S_436ff8839343,360,630,T_2_360_9,270,9.0,2
D_PT476,PT,4,S_068eca23cb90,510,780,T_4_510_2,270,9.0,2
D_PT477,PT,2,S_43a694fd7cba,420,690,T_2_420_4,270,9.0,2
D_PT477,PT,4,S_8a848a09619e,525,795,T_4_525_1,270,9.0,2
D_PT478,PT,2,P_87e8afe439c2,420,960,T_2_420_7|T_2_690_5,540,22.5,2
D_PT478,PT,4,T_ae6e326a381f,270,1080,T_4_270_10|T_4_540_6|T_4_810_5,810,22.5,2
D_PT479,PT,2,S_29ff7281c0d4,450,720,T_2_450_9,270,18.0,2
D_PT479,PT,4,T_eef97ac63ade,270,1095,T_4_270_7|T_4_555_7|T_4_825_1,810,18.0,2
D_PT480,PT,2,S_879b30faaf2f,465,735,T_2_465_5,270,13.5,2
D_PT480,PT,4,P_db4c5b78a05b,360,915,T_4_360_13|T_4_645_4,540,13.5,2
D_PT481,PT,2,S_d9a9c93ce8e6,480,750,T_2_480_4,270,18.0,2
D_PT481,PT,4,T_a1cfd93cb49c,270,1095,T_4_270_5|T_4_555_3|T_4_825_3,810,18.0,2
D_PT482,PT,2,P_4868dbb35549,210,750,T_2_210_1|T_2_480_6,540,22.5,2
D_PT482,PT,4,T_1b35abf34a5d,360,1185,T_4_360_7|T_4_645_2|T_4_915_1,810,22.5,2
D_PT483,PT,2,P_3dce6b84871b,240,825,T_2_240_8|T_2_555_1,540,18.0,2
D_PT483,PT,4,P_b2be5ae8a4f4,375,945,T_4_375_1|T_4_675_2,540,18.0,2
D_PT484,PT,2,S_ba31d6d157cb,555,825,T_2_555_2,270,18.0,2
D_PT484,PT,4,T_e4505e0c9eba,315,1155,T_4_315_1|T_4_615_3|T_4_885_5,810,18.0,2
D_PT485,PT,2,P_d9ebaf78c536,285,825,T_2_285_4|T_2_555_5,540,18.0,2
D_PT485,PT,4,P_df4d298edbd6,345,885,T_4_345_6|T_4_615_4,540,18.0,2
D_PT486,PT,2,P_f588ac86a5d3,285,840,T_2_285_1|T_2_570_3,540,22.5,2
D_PT486,PT,4,T_048a21cdebe2,360,1170,T_4_360_3|T_4_630_2|T_4_900_5,810,22.5,2
D_PT487,PT,2,P_8c5ce8385b22,300,840,T_2_300_2|T_2_570_4,540,22.5,2
D_PT487,PT,4,T_6902724feecf,330,1155,T_4_330_1|T_4_615_7|T_4_885_2,810,22.5,2
D_PT488,PT,2,P_2305b0d4dbc5,300,840,T_2_300_4|T_2_570_5,540,22.5,2
D_PT488,PT,4,T_e6f439d70303,375,1185,T_4_375_5|T_4_645_3|T_4_915_4,810,22.5,2
D_PT489,PT,2,P_3047adfeff7e,315,855,T_2_315_4|T_2_585_6,540,13.5,2
D_PT489,PT,4,S_6113a365bdc0,765,1035,T_4_765_2,270,13.5,2
D_PT490,PT,2,P_aec0782ea8cd,315,855,T_2_315_5|T_2_585_9,540,13.5,2
D_PT490,PT,4,S_ad50c80f4655,405,675,T_4_405_5,270,13.5,2
D_PT491,PT,2,P_e736a0ce481a,300,855,T_2_300_1|T_2_585_10,540,22.5,2
D_PT491,PT,4,T_c57daed7e678,270,1080,T_4_270_3|T_4_540_3|T_4_810_1,810,22.5,2
D_PT492,PT,2,P_443e11995e40,345,885,T_2_345_6|T_2_615_3,540,13.5,2
D_PT492,PT,4,S_6f00d01182c2,540,810,T_4_540_5,270,13.5,2
D_PT493,PT,2,P_1e41ff330c47,360,900,T_2_360_7|T_2_630_3,540,13.5,2
D_PT493,PT,4,S_16dedc4ed108,990,1260,T_4_990_4,270,13.5,2
D_PT494,PT,2,P_73504c2241e5,360,900,T_2_360_8|T_2_630_6,540,18.0,2
D_PT494,PT,4,P_782832629250,315,870,T_4_315_3|T_4_600_1,540,18.0,2
D_PT495,PT,2,P_460895676e62,345,900,T_2_345_7|T_2_630_11,540,13.5,2
D_PT495,PT,4,S_f724137c39e4,1110,1380,T_4_1110_5,270,13.5,2
D_PT496,PT,2,P_ed58b9daebdf,375,915,T_2_375_9|T_2_645_1,540,18.0,2
D_PT496,PT,4,P_64c35b1383fe,360,915,T_4_360_2|T_4_645_5,540,18.0,2
D_PT497,PT,2,P_f77960b2fc61,375,915,T_2_375_2|T_2_645_3,540,13.5,2
D_PT497,PT,4,S_e7f363760181,555,825,T_4_555_4,270,13.5,2
D_PT498,PT,2,P_f19925b5f4e8,375,915,T_2_375_3|T_2_645_7,540,18.0,2
D_PT498,PT,4,P_955da7b3d849,315,855,T_4_315_2|T_4_585_2,540,18.0,2
D_PT499,PT,2,P_492d9ce74f39,405,945,T_2_405_2|T_2_675_7,540,13.5,2
D_PT499,PT,4,S_9658014f581a,450,720,T_4_450_7,270,13.5,2
D_PT500,PT,2,P_a17777d04219,390,945,T_2_390_2|T_2_675_12,540,18.0,2
D_PT500,PT,4,P_e70668789361,360,945,T_4_360_14|T_4_675_1,540,18.0,2
D_PT501,PT,2,P_a9da7cd18ad4,420,960,T_2_420_6|T_2_690_10,540,18.0,2
D_PT501,PT,4,P_82830802e73f,345,885,T_4_345_10|T_4_615_2,540,18.0,2
D_PT502,PT,0,T_0028d09ec3b7,495,1350,T_0_1080_2|T_0_495_7|T_0_795_1,810,27.0,2
D_PT502,PT,1,T_04c045aec21f,570,1395,T_1_1125_1|T_1_570_3|T_1_855_6,810,27.0,2
D_PT503,PT,0,T_005c7650c7d9,510,1380,T_0_1110_2|T_0_510_2|T_0_840_4,810,27.0,2
D_PT503,PT,1,T_4124456539ed,600,1439,T_1_1170_4|T_1_600_5|T_1_900_6,809,27.0,2
D_PT504,PT,0,T_000b764eed5c,330,1245,T_0_330_7|T_0_690_11|T_0_975_1,810,27.0,2
D_PT504,PT,1,T_019a5feae7f7,465,1320,T_1_1050_1|T_1_465_4|T_1_780_3,810,27.0,2
D_PT505,PT,0,T_00007c868053,525,1335,T_0_1065_2|T_0_525_8|T_0_795_5,810,22.5,2
D_PT505,PT,2,P_02735509a049,330,885,T_2_330_6|T_2_615_7,540,22.5,2
D_PT506,PT,0,S_ea4c6dc170a2,945,1215,T_0_945_1,270,18.0,2
D_PT506,PT,1,T_07d05283b7de,435,1275,T_1_1005_2|T_1_435_2|T_1_720_1,810,18.0,2
D_PT507,PT,1,T_b19806035555,630,1439,T_1_1170_2|T_1_630_6|T_1_900_8,809,13.5,1
D_PT508,PT,1,T_d8410c710c69,630,1439,T_1_1170_5|T_1_630_3|T_1_900_9,809,13.5,1
D_PT509,PT,0,T_02bd50f95fe6,450,1260,T_0_450_1|T_0_720_1|T_0_990_2,810,13.5,1
D_PT510,PT,0,T_0dcc565f6bcd,420,1230,T_0_420_2|T_0_690_9|T_0_960_2,810,13.5,1
D_PT511,PT,0,T_1630ea761008,525,1335,T_0_1065_1|T_0_525_7|T_0_795_6,810,13.5,1
D_PT512,PT,0,T_19ad27ff6e81,480,1290,T_0_1020_2|T_0_480_1|T_0_750_2,810,13.5,1
D_PT513,PT,0,T_1d3c0c7da01e,495,1305,T_0_1035_2|T_0_495_10|T_0_765_1,810,13.5,1
D_PT514,PT,0,T_2219185620fa,345,1155,T_0_345_6|T_0_615_2|T_0_885_9,810,13.5,1
D_PT515,PT,0,T_2e5f1089eece,465,1275,T_0_1005_2|T_0_465_1|T_0_735_3,810,13.5,1
D_PT516,PT,0,T_372233d89fda,540,1350,T_0_1080_1|T_0_540_2|T_0_810_5,810,13.5,1
D_PT517,PT,0,T_54ac8153985a,615,1425,T_0_1155_2|T_0_615_4|T_0_885_7,810,13.5,1
D_PT518,PT,0,T_55e3352116ef,315,1125,T_0_315_1|T_0_585_7|T_0_855_7,810,13.5,1
D_PT519,PT,0,T_5e560c88ed2f,510,1320,T_0_1050_2|T_0_510_3|T_0_780_3,810,13.5,1
D_PT520,PT,0,T_5f776378bb6a,435,1245,T_0_435_1|T_0_705_3|T_0_975_2,810,13.5,1
D_PT521,PT,0,T_68f1d31de149,465,1275,T_0_1005_1|T_0_465_2|T_0_735_1,810,13.5,1
D_PT522,PT,0,T_6bafc898aad3,345,1155,T_0_345_10|T_0_615_5|T_0_885_5,810,13.5,1
D_PT523,PT,0,T_704a2467d416,315,1125,T_0_315_2|T_0_585_1|T_0_855_8,810,13.5,1
D_PT524,PT,0,T_71023fe87edd,345,1155,T_0_345_7|T_0_615_8|T_0_885_8,810,13.5,1
D_PT525,PT,0,T_7131a4cac498,510,1320,T_0_1050_1|T_0_510_6|T_0_780_4,810,13.5,1
D_PT526,PT,0,T_003338542e7a,405,1365,T_0_1095_2|T_0_405_8|T_0_705_1,810,27.0,2
D_PT526,PT,1,T_05c616ba6d0e,585,1410,T_1_1140_2|T_1_585_6|T_1_870_7,810,27.0,2
D_PT527,PT,0,P_07ad951d3bb3,555,1155,T_0_555_2|T_0_885_6,540,22.5,2
D_PT527,PT,1,T_2c6f28d80b10,375,1200,T_1_375_2|T_1_660_4|T_1_930_7,810,22.5,2
D_PT528,PT,0,T_000d8358b3c8,495,1395,T_0_1125_1|T_0_495_2|T_0_855_4,810,22.5,2
D_PT528,PT,2,P_0d25eae1b2f1,240,825,T_2_240_9|T_2_555_8,540,22.5,2
D_PT529,PT,0,P_6016b821e2c0,660,1200,T_0_660_4|T_0_930_1,540,22.5,2
D_PT529,PT,1,T_0ea1261faff8,420,1245,T_1_420_5|T_1_705_1|T_1_975_1,810,22.5,2
D_PT530,PT,0,P_006a50ba4138,690,1305,T_0_1035_1|T_0_690_2,540,22.5,2
D_PT530,PT,1,T_110a6d25c79c,525,1380,T_1_1110_1|T_1_525_3|T_1_825_6,810,22.5,2
D_PT531,PT,0,T_e4df5769b3ac,600,1410,T_0_1140_1|T_0_600_3|T_0_870_7,810,13.5,1
D_PT532,PT,1,T_1bf6e186dbcf,540,1350,T_1_1080_4|T_1_540_1|T_1_810_6,810,13.5,1
D_PT533,PT,1,T_259febc5ca37,555,1365,T_1_1095_2|T_1_555_4|T_1_825_5,810,13.5,1
D_PT534,PT,1,T_28fcc8d3fd75,510,1320,T_1_1050_11|T_1_510_1|T_1_780_6,810,13.5,1
D_PT535,PT,1,T_2edf528dc912,480,1290,T_1_1020_5|T_1_480_8|T_1_750_6,810,13.5,1
D_PT536,PT,1,T_2ee957256290,420,1230,T_1_420_4|T_1_690_1|T_1_960_3,810,13.5,1
D_PT537,PT,1,T_302946db8bd6,420,1230,T_1_420_3|T_1_690_6|T_1_960_2,810,13.5,1
D_PT538,PT,1,T_314ce88120f0,540,1350,T_1_1080_10|T_1_540_6|T_1_810_10,810,13.5,1
D_PT539,PT,1,T_384018561635,450,1260,T_1_450_2|T_1_720_8|T_1_990_1,810,13.5,1
D_PT540,PT,1,T_3992a9ce34a6,585,1395,T_1_1125_3|T_1_585_1|T_1_855_8,810,13.5,1
D_PT541,PT,1,T_3f9501ab4c2a,495,1305,T_1_1035_1|T_1_495_5|T_1_765_2,810,13.5,1
D_PT542,PT,1,T_40ca4d8e4cd6,480,1290,T_1_1020_3|T_1_480_4|T_1_750_7,810,13.5,1
D_PT543,PT,1,T_4701f4b6af8b,510,1320,T_1_1050_12|T_1_510_4|T_1_780_5,810,13.5,1
D_PT544,PT,1,T_4ac182bd3d71,525,1335,T_1_1065_1|T_1_525_4|T_1_795_1,810,13.5,1
D_PT545,PT,1,T_4e86e551f7de,420,1230,T_1_420_1|T_1_690_7|T_1_960_1,810,13.5,1
D_PT546,PT,1,T_51ac1c43793d,540,1350,T_1_1080_2|T_1_540_7|T_1_810_9,810,13.5,1
D_PT547,PT,1,T_5217a71a73a3,540,1350,T_1_1080_1|T_1_540_2|T_1_810_7,810,13.5,1
D_PT548,PT,1,T_57582ba8318a,585,1395,T_1_1125_2|T_1_585_4|T_1_855_9,810,13.5,1
D_PT549,PT,1,T_5f47cc2c154b,555,1365,T_1_1095_1|T_1_555_6|T_1_825_9,810,13.5,1
D_PT550,PT,1,T_60594f0ea3ab,465,1275,T_1_1005_1|T_1_465_2|T_1_735_1,810,13.5,1
D_PT551,PT,1,T_6dfbc6579bc4,405,1215,T_1_405_7|T_1_675_5|T_1_945_3,810,13.5,1
D_PT552,PT,1,T_706b2eb7d2de,465,1275,T_1_1005_5|T_1_465_7|T_1_735_3,810,13.5,1
D_PT553,PT,1,T_74b4dcf76f0c,405,1215,T_1_405_4|T_1_675_3|T_1_945_1,810,13.5,1
D_PT554,PT,1,T_7c0d67dee5e8,510,1320,T_1_1050_2|T_1_510_2|T_1_780_8,810,13.5,1
D_PT555,PT,1,T_7f910c4be9a5,540,1350,T_1_1080_3|T_1_540_8|T_1_810_8,810,13.5,1
D_PT556,PT,1,T_86412c615cc5,570,1380,T_1_1110_5|T_1_570_4|T_1_840_9,810,13.5,1
D_PT557,PT,1,T_888b4758b25c,525,1335,T_1_1065_4|T_1_525_5|T_1_795_2,810,13.5,1
D_PT558,PT,1,P_003516e1b8fc,555,1110,T_1_555_3|T_1_840_8,540,18.0,2
D_PT558,PT,2,P_12758c102733,330,870,T_2_330_4|T_2_600_2,540,18.0,2
D_PT559,PT,1,P_04823703120f,495,1080,T_1_495_4|T_1_810_5,540,18.0,2
D_PT559,PT,2,P_1e47c5debbc4,300,840,T_2_300_6|T_2_570_8,540,18.0,2
D_PT560,PT,1,P_026bbb67fa31,480,1020,T_1_480_1|T_1_750_4,540,18.0,2
D_PT560,PT,2,P_2f4e5da5379e,240,840,T_2_240_10|T_2_570_1,540,18.0,2
D_PT561,PT,1,P_0056a9c536f1,435,990,T_1_435_4|T_1_720_2,540,18.0,2
D_PT561,PT,2,P_30f24a7b8df6,210,825,T_2_210_2|T_2_555_6,540,18.0,2
D_PT562,PT,1,P_06b979e85eb8,555,1095,T_1_555_5|T_1_825_1,540,18.0,2
D_PT562,PT,2,P_369ce91e8476,315,870,T_2_315_2|T_2_600_3,540,18.0,2
D_PT563,PT,1,P_002b65600762,495,1035,T_1_495_9|T_1_765_1,540,18.0,2
D_PT563,PT,2,P_3c9485426e60,255,840,T_2_255_4|T_2_570_7,540,18.0,2
D_PT564,PT,1,P_036158dcdb63,435,1005,T_1_435_6|T_1_735_2,540,18.0,2
D_PT564,PT,2,P_f11a963767f7,225,765,T_2_225_1|T_2_495_6,540,18.0,2
D_PT565,PT,0,P_0f2c81d7cb50,690,1230,T_0_690_3|T_0_960_1,540,22.5,2
D_PT565,PT,1,T_515c8fe573e3,465,1410,T_1_1140_3|T_1_465_6|T_1_870_1,810,22.5,2
D_PT566,PT,1,S_04cf714e187c,900,1170,T_1_900_5,270,13.5,2
D_PT566,PT,2,P_854bfdba50ad,405,945,T_2_405_4|T_2_675_6,540,13.5,2
D_PT567,PT,0,T_7b656a05123e,285,1095,T_0_285_2|T_0_555_4|T_0_825_1,810,13.5,1
D_PT568,PT,1,T_6c8a144e5bde,480,1290,T_1_1020_9|T_1_480_6|T_1_750_2,810,13.5,1
D_PT569,PT,1,T_a8400d180117,480,1290,T_1_1020_8|T_1_480_7|T_1_750_5,810,13.5,1
D_PT570,PT,4,T_13cade4acba4,510,1320,T_4_1050_2|T_4_510_3|T_4_780_2,810,13.5,1
D_PT571,PT,4,T_163b8405934f,450,1260,T_4_450_2|T_4_720_2|T_4_990_1,810,13.5,1
D_PT572,PT,4,T_2b53d9ebcb8f,465,1275,T_4_1005_2|T_4_465_1|T_4_735_5,810,13.5,1
D_PT573,PT,4,T_3dc1cb7aec4c,525,1335,T_4_1065_2|T_4_525_8|T_4_795_1,810,13.5,1
D_PT574,PT,4,T_76800347c0ec,420,1230,T_4_420_9|T_4_690_2|T_4_960_2,810,13.5,1
D_PT575,PT,4,T_775c5e034071,480,1290,T_4_1020_1|T_4_480_2|T_4_750_5,810,13.5,1
D_PT576,PT,4,T_7ccad93e35fa,450,1260,T_4_450_5|T_4_720_3|T_4_990_3,810,13.5,1
D_PT577,PT,4,T_86888f42ab31,495,1305,T_4_1035_2|T_4_495_2|T_4_765_5,810,13.5,1
D_PT578,PT,4,T_a49c63d16e19,510,1320,T_4_1050_5|T_4_510_1|T_4_780_4,810,13.5,1
D_PT579,PT,4,T_d14e7a8f04de,495,1305,T_4_1035_1|T_4_495_3|T_4_765_4,810,13.5,1
D_PT580,PT,4,T_d61082c09f49,525,1335,T_4_1065_4|T_4_525_6|T_4_795_3,810,13.5,1
D_PT581,PT,4,T_f271a5733754,525,1335,T_4_1065_1|T_4_525_3|T_4_795_2,810,13.5,1
D_PT582,PT,0,T_ebac84945c7d,540,1365,T_0_1095_1|T_0_540_1|T_0_810_2,810,13.5,1
D_PT583,PT,0,T_f4636c6b8cb6,555,1380,T_0_1110_1|T_0_555_1|T_0_840_7,810,13.5,1
D_PT584,PT,1,T_07e9fb600595,495,1320,T_1_1050_6|T_1_495_1|T_1_780_4,810,13.5,1
D_PT585,PT,1,T_08c8ad3f77eb,495,1320,T_1_1050_5|T_1_495_6|T_1_780_9,810,13.5,1
D_PT586,PT,1,T_21191aee11de,555,1380,T_1_1110_3|T_1_555_2|T_1_840_10,810,13.5,1
D_PT587,PT,1,T_216144cacae1,450,1275,T_1_1005_6|T_1_450_4|T_1_720_4,810,13.5,1
D_PT588,PT,1,T_2403e280b2f1,465,1290,T_1_1020_6|T_1_465_5|T_1_735_4,810,13.5,1
D_PT589,PT,1,T_494b0fcbd6cf,495,1320,T_1_1050_4|T_1_495_2|T_1_780_7,810,13.5,1
D_PT590,PT,1,T_53531eec0ff4,555,1380,T_1_1110_2|T_1_555_8|T_1_825_3,810,13.5,1
D_PT591,PT,1,T_5504a7dab840,555,1380,T_1_1110_4|T_1_555_7|T_1_840_7,810,13.5,1
D_PT592,PT,0,T_0027f9c0a961,405,1395,T_0_1125_2|T_0_405_6|T_0_735_2,810,22.5,2
D_PT592,PT,1,P_4509edee86c2,675,1320,T_1_1050_7|T_1_675_2,540,22.5,2
D_PT593,PT,0,P_4cc949699b69,615,1170,T_0_615_6|T_0_900_1,540,22.5,2
D_PT593,PT,1,T_3b8d23f40082,405,1320,T_1_1050_3|T_1_405_3|T_1_720_6,810,22.5,2
D_PT594,PT,4,T_1fbb33324c30,525,1350,T_4_1080_4|T_4_525_5|T_4_810_6,810,13.5,1
D_PT595,PT,4,T_39150a3ae605,420,1245,T_4_420_4|T_4_705_3|T_4_975_5,810,13.5,1
D_PT596,PT,4,T_95f4a71c7ef9,495,1320,T_4_1050_1|T_4_495_4|T_4_780_3,810,13.5,1
D_PT597,PT,4,T_d4cea28222b8,495,1320,T_4_1050_3|T_4_495_1|T_4_765_3,810,13.5,1
D_PT598,PT,1,T_51cc758892f6,450,1290,T_1_1020_1|T_1_450_3|T_1_720_9,810,13.5,1
D_PT599,PT,4,T_0ca7d321efc3,450,1290,T_4_1020_2|T_4_450_6|T_4_735_6,810,13.5,1
D_PT600,PT,4,T_45edfb4b441c,480,1320,T_4_1050_4|T_4_480_1|T_4_750_2,810,13.5,1
D_PT601,PT,0,T_4ce342526148,540,1395,T_0_1125_3|T_0_540_3|T_0_810_6,810,13.5,1
D_PT602,PT,1,T_8bafe8652854,435,1290,T_1_1020_2|T_1_435_1|T_1_720_7,810,13.5,1
D_PT603,PT,1,T_dee3ba818b97,435,1290,T_1_1020_4|T_1_435_3|T_1_720_11,810,13.5,1
D_PT604,PT,4,T_01876033bcd6,525,1380,T_4_1110_3|T_4_525_2|T_4_840_5,810,13.5,1
D_PT605,PT,4,T_0d06cac40d75,390,1245,T_4_390_6|T_4_705_1|T_4_975_4,810,13.5,1
D_PT606,PT,1,P_02041af14001,465,1125,T_1_465_3|T_1_855_4,540,18.0,2
D_PT606,PT,2,P_28880c7c93e4,360,900,T_2_360_10|T_2_630_9,540,18.0,2
D_PT607,PT,1,P_00efd4551f02,345,945,T_1_345_1|T_1_675_6,540,18.0,2
D_PT607,PT,2,P_29c2050d1c3a,240,810,T_2_240_1|T_2_540_1,540,18.0,2
D_PT608,PT,0,P_0457ba9ecda3,690,1260,T_0_690_6|T_0_990_1,540,27.0,3
D_PT608,PT,1,T_000f119bf232,480,1395,T_1_1125_4|T_1_480_2|T_1_855_5,810,27.0,3
D_PT608,PT,2,S_1f515d7eee67,690,960,T_2_690_7,270,27.0,3
D_PT609,PT,1,S_249048fd1ad4,870,1140,T_1_870_8,270,13.5,2
D_PT609,PT,2,P_9991b26e24f5,375,915,T_2_375_5|T_2_645_4,540,13.5,2
